name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;892;0;1147;3085;1699;3085;1444;0
header;69;176;69;213;1698;213;1698;176
A;1153;520;1153;533;1160;533;1160;520
B;1085;1329;1085;1348;1098;1348;1098;1329
B;1409;1651;1409;1670;1424;1670;1424;1651
C;1619;2203;1619;2221;1633;2221;1633;2203
A;1354;2555;1354;2557;1356;2557;1356;2555
B;1425;2574;1425;2589;1447;2589;1447;2574
B;1135;2575;1135;2591;1145;2591;1145;2575
B;1520;2609;1520;2623;1540;2623;1540;2609
A;1296;2942;1296;2942;1297;2942;1297;2942
