name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;949;0;972;3095;1771;3095;1747;0
header;158;116;158;150;1802;150;1802;116
A;1131;188;1131;192;1161;192;1161;188
A;1444;239;1444;239;1445;239;1445;239
A;1126;281;1126;285;1157;285;1157;281
A;1584;319;1584;325;1588;325;1588;319
A;1149;683;1149;687;1179;687;1179;683
B;1710;1012;1710;1030;1725;1030;1725;1012
A;1539;1112;1539;1116;1569;1116;1569;1112
A;1170;1267;1170;1272;1199;1272;1199;1267
A;1182;1453;1182;1458;1211;1458;1211;1453
A;1236;1976;1236;1980;1265;1980;1265;1976
A;1015;2101;1015;2105;1046;2105;1046;2101
A;1197;2286;1197;2289;1225;2289;1225;2286
A;1159;2378;1159;2382;1188;2382;1188;2378
A;1349;2842;1349;2846;1376;2846;1376;2842
A;1158;2875;1158;2880;1187;2880;1187;2875
