name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;445;0;585;3109;1055;3109;1125;0
header;216;130;216;167;1864;167;1864;130
A;1028;192;1028;219;1051;219;1051;192
B;662;332;662;350;676;350;676;332
B;1028;874;1028;904;1052;904;1052;874
A;639;1077;639;1089;646;1089;646;1077
A;609;1094;609;1096;610;1096;610;1094
C;999;1616;999;1636;1014;1636;1014;1616
A;1076;1746;1076;1748;1077;1748;1077;1746
A;800;1767;800;1779;808;1779;808;1767
D;909;2081;909;2099;925;2099;925;2081
A;973;2210;973;2212;974;2212;974;2210
D;1027;2227;1027;2255;1050;2255;1050;2227
B;742;2701;742;2716;752;2716;752;2701
A;860;2702;860;2728;881;2728;881;2702
A;877;2738;877;2763;898;2763;898;2738
B;993;2841;993;2859;1007;2859;1007;2841
